"ano","sq_candidato","nome_candidato","sigla_uf","sigla_partido","qtd_doacoes","qtd_doadores","total_receita","media_receita","recursos de outros candidatos","recursos de pessoas físicas","recursos próprios","qtd_despesas","qtd_fornecedores","total_despesa","media_despesa","descricao_cargo","ds_genero","ds_grau_instrucao","ds_estado_civil","ds_ocupacao","desc_sit_cand_tot","votos"
2018,250000612141,"PAULO SERGIO BRUIANI BARBOSA","SP","DC",8,8,2033.7,254.2125,NA,NA,1056.55,5,4,756.55,189.1375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MILITAR REFORMADO","NÃO ELEITO",1394
2018,250000612145,"SERGIO SCABORA","SP","DC",6,6,13893,2315.5,NA,NA,13353,45,44,13203,300.068181818182,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","QUÍMICO","NÃO ELEITO",0
2018,250000612163,"CARLOS EDUARDO MODENA","SP","DC",9,9,6107.5,678.611111111111,NA,2000,1660.9,7,5,3630.45,726.09,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADMINISTRADOR","NÃO ELEITO",0
2018,250000612165,"DIEGO RAFAEL BALDO MANÇO","SP","DC",4,4,1045,261.25,NA,300,205,3,3,205,68.3333333333333,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","GERENTE","NÃO ELEITO",0
2018,250000612172,"JOSÉ AUGUSTO CORRÊA","SP","DC",8,8,3942.83,492.85375,NA,2576.23,NA,5,4,2566.73,641.6825,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","JORNALISTA E REDATOR","NÃO ELEITO",0
2018,250000612173,"JOSÉ CARLOS TREVENZOLLI FILHO","SP","DC",11,10,9596.6,959.66,NA,3820,NA,4,4,3820,955,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","EMPRESÁRIO","NÃO ELEITO",3323
2018,250000612178,"ROBSON DA SILVA CAMPOS","SP","DC",11,11,12486.6,1135.14545454545,NA,10400,NA,12,12,10400,866.666666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS","NÃO ELEITO",1039
2018,250000612179,"VITOR ROCCA CRITELLI JUNIOR","SP","DC",6,6,3579.54,596.59,NA,NA,2667.5,13,9,2657.5,295.277777777778,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL","NÃO ELEITO",0
2018,250000612193,"ELIANE APARECIDA COSTA","SP","DC",12,11,4691.9,426.536363636364,NA,NA,600,2,1,300,300,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","PROFESSOR DE ENSINO SUPERIOR","NÃO ELEITO",500
2018,250000612196,"LUIZ SÉRGIO DE SOUZA","SP","DC",9,9,3686.6,409.622222222222,NA,1000,600,1,1,600,600,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","MILITAR REFORMADO","NÃO ELEITO",0
2018,250000612200,"MARIA APARECIDA GONÇALVES DE ARAUJO","SP","DC",12,12,5090.4,424.2,NA,NA,702.5,4,3,402.5,134.166666666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","DIRETOR DE ESTABELECIMENTO DE ENSINO","NÃO ELEITO",344
2018,250000612201,"MARIA SOLANGE PEDRO SILVA","SP","DC",11,11,5345.9,485.990909090909,NA,NA,958,6,5,657.39,131.478,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","TELEFONISTA","NÃO ELEITO",0
2018,250000612211,"WALTER DOMARASCKI","SP","DC",12,12,9122.6,760.216666666667,NA,2000,5400,6,6,2338.85,389.808333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","MILITAR REFORMADO","NÃO ELEITO",0
2018,250000613269,"JOSÉ ROBERTO DE CASTRO","SP","PSL",6,6,38557.29,6426.215,15183.82,NA,10923.66,47,26,29307.3,1127.20384615385,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR","SUPLENTE",24863
2018,250000613270,"MARCELO CECCHETTINI","SP","PSL",55,39,210490.02,5397.18,NA,122050,98465.45,186,174,205679.98,1182.06885057471,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",23912
2018,250000613271,"MITEL MAZARD","SP","PSL",3,3,8504.57,2834.85666666667,NA,10,20,33,25,8096.46,323.8584,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","EMPRESÁRIO","SUPLENTE",1839
2018,250000613273,"NOILTON SILVESTRE RAMOS","SP","PSL",6,6,20024.97,3337.495,NA,439.4,11111,13,11,18516.19,1683.29,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","VEREADOR","SUPLENTE",13499
2018,250000613276,"ENEAS PASIN GALVÃO DE CASTRO","SP","PSL",23,23,60985.05,2651.52391304348,1113,34340.01,16307.47,78,65,44646.83,686.874307692308,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",5729
2018,250000613280,"OSMAR DELLA PASCHOA JUNIOR","SP","PSL",5,5,11521.52,2304.304,NA,1200,1846.95,16,11,8106.82,736.983636363636,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",2523
2018,250000613282,"RUBENS NUSQUE JUNIOR","SP","PSL",26,26,18600,715.384615384615,NA,18600,NA,208,103,12696.8,123.269902912621,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MEMBRO DAS FORÇAS ARMADAS","SUPLENTE",11359
2018,250000613283,"NESTOR DO VAL NETO","SP","PSL",18,16,74844.57,4677.785625,NA,13360,93010,100,76,105189.85,1384.07697368421,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","SUPLENTE",1896
2018,250000613284,"ORLANDO APARECIDO TOMASELLA","SP","PSL",4,3,24000,8000,NA,NA,29000,36,27,24252.8,898.251851851852,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","SUPLENTE",16422
2018,250000613291,"PATRICIA BUENO NETTO","SP","PSL",111,109,568200,5212.84403669725,NA,669200,NA,586,302,468986.84,1552.93655629139,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADVOGADO","SUPLENTE",14825
2018,250000613292,"NICOLINO BOZZELLA JUNIOR","SP","PSL",27,25,338500,13540,NA,167500,225000,627,374,315620.35,843.904679144385,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","EMPRESÁRIO","ELEITO POR QP",78712
2018,250000613295,"CARLA ZAMBELLI SALGADO","SP","PSL",75,73,487368.61,6676.28232876712,NA,462744.72,141.8,139,95,366013.87,3852.77757894737,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","GERENTE","ELEITO POR QP",76306
2018,250000613299,"JOSÉ GUILHERME NEGRÃO PEIXOTO","SP","PSL",15,14,137734.32,9838.16571428571,2420,9900,121689.08,223,190,111127.98,584.884105263158,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","ADMINISTRADOR","ELEITO POR QP",31718
2018,250000613300,"PAULO SERGIO ABOU ANNI","SP","PSL",26,26,447044.57,17194.0219230769,NA,103060,325510,159,108,411518.21,3810.3537962963,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","POLICIAL MILITAR","ELEITO POR QP",69256
2018,250000613302,"LUCIANE MOREIRA DE SOUZA","SP","PSL",2,2,10681,5340.5,NA,NA,681,14,13,10441,803.153846153846,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",649
2018,250000613303,"LUIZ CARLOS DA COSTA VALLE","SP","PSL",13,13,29360.7,2258.51538461538,17000,6699.38,5661.32,35,26,10931.5,420.442307692308,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO","SUPLENTE",20461
2018,250000613304,"CELSO MACHADO VENDRAMINI","SP","PSL",4,4,10000,2500,NA,10000,NA,8,7,9995.45,1427.92142857143,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","NÃO ELEITO",0
2018,250000613307,"ROBERTO SEBASTIÃO PETERNELLI JUNIOR","SP","PSL",31,28,50962.88,1820.10285714286,NA,30850,8712.88,119,63,31845.13,505.478253968254,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MEMBRO DAS FORÇAS ARMADAS","ELEITO POR QP",74190
2018,250000613312,"RAMIRO ALVES DA ROCHA CRUZ JUNIOR","SP","PSL",6,4,4750,1187.5,NA,4450,2400,6,6,6850,1141.66666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","CASADO(A)","OUTROS","SUPLENTE",1810
2018,250000613316,"GREICE NAOMI YAMAGUCHI","SP","PSL",5,5,14870.74,2974.148,NA,NA,300,12,12,10705.4,892.116666666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS","SUPLENTE",5905
2018,250000613322,"MARCOS VINICIUS LUZ GIANNONI","SP","PSL",8,7,35850,5121.42857142857,NA,39850,NA,27,22,35136.8,1597.12727272727,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","EMPRESÁRIO","NÃO ELEITO",0
2018,250000613349,"JONATAS LIMA DE AMORIM","SP","PSL",11,10,21794.57,2179.457,NA,2070,1350,38,30,20328.32,677.610666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ENGENHEIRO","SUPLENTE",5482
2018,250000613351,"VALMIR BEBER","SP","PSL",12,12,229053.07,19087.7558333333,27990.3,10500,172088.2,293,281,209233.47,744.603096085409,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",22031
2018,250000613352,"JOSÉ ADRIANO CASTANHO FERREIRA","SP","PSL",15,15,60816.1,4054.40666666667,NA,11250,16000,38,38,59316.42,1560.95842105263,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","PILOTO DE AVIAÇÃO COMERCIAL, NAVEGADOR, MECÂNICO DE VÔO E ASSEMELHADOS","SUPLENTE",24029
2018,250000613357,"OSMAR BERNARDES JUNIOR","SP","PSL",35,33,18644,564.969696969697,NA,16579,2700,35,34,16733.85,492.172058823529,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","OUTROS","SUPLENTE",8777
2018,250000613358,"ALEXANDRE FROTA DE ANDRADE","SP","PSL",8,8,24758.29,3094.78625,NA,19457.97,NA,8,8,15882.27,1985.28375,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","ELEITO POR QP",155522
2018,250000613366,"JOSÉ DE CASTRO COIMBRA","SP","PSL",29,29,72761.11,2509.00379310345,NA,15176.4,57584.71,77,71,55231.36,777.906478873239,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","SUPLENTE",19127
2018,250000613372,"ROGER LIN","SP","PSL",19,19,10106,531.894736842105,NA,6806,3300,7,7,3350,478.571428571429,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","SUPLENTE",6005
2018,250000613373,"PAULO FERNANDO DO CARMO","SP","PSL",7,7,22194.57,3170.65285714286,NA,NA,13720,28,28,22194.57,792.663214285714,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR","SUPLENTE",2147
2018,250000613376,"RODRIGO SALOMÃO JUNQUEIRA","SP","PSL",13,12,20413.25,1701.10416666667,NA,5200,7238.68,83,52,19691.4,378.680769230769,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",14057
2018,250000613377,"ALEXANDRE DONIZETE TEODORO","SP","PSL",3,3,2025,675,NA,600,1425,2,2,2025,1012.5,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","OUTROS","SUPLENTE",4856
2018,250000613378,"EDUARDO NANTES BOLSONARO","SP","PSL",23,21,153330.58,7301.45619047619,1e+05,12900,7000,55,43,156761.59,3645.61837209302,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","SERVIDOR PÚBLICO FEDERAL","ELEITO POR QP",1843735
2018,250000613379,"EDGAR SOUZA DOS SANTOS","SP","PSL",6,6,22649.14,3774.85666666667,NA,3200,2500,26,22,17304.77,786.580454545455,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA","SUPLENTE",6184
2018,250000613381,"ELISANGELA VALINHO QUEIROZ DOS SANTOS","SP","PSL",3,3,10812.5,3604.16666666667,212.5,600,NA,18,17,9165.51,539.147647058824,"DEPUTADO FEDERAL","FEMININO","ENSINO MÉDIO COMPLETO","SOLTEIRO(A)","OUTROS","SUPLENTE",585
2018,250000613385,"CELENE SALOMÃO DE CARVALHO","SP","PSL",4,3,15500,5166.66666666667,NA,10500,NA,9,9,20500,2277.77777777778,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","TRABALHADOR DE HOTELARIA","NÃO ELEITO",0
2018,250000613408,"ANETE MARIA PIZZIMENTI","SP","PSL",4,4,13620,3405,NA,3000,620,18,18,7223.22,401.29,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",3228
2018,250000613423,"PEDRO AYRES DE SOUZA","SP","PSL",12,10,106037.05,10603.705,NA,126000,37.05,60,33,124501.6,3772.77575757576,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","CONTADOR","SUPLENTE",3751
2018,250000613430,"MARCUS VINICIUS DE ARAUJO DANTAS","SP","PSL",261,241,197547.82,819.700497925311,NA,130165.72,1164,35,34,188097.76,5532.28705882353,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL","SUPLENTE",19731
2018,250000613447,"MARCIO TADEU ANHAIA DE LEMOS","SP","PSL",9,9,70515.24,7835.02666666667,NA,1000,29500,58,35,59805,1708.71428571429,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","OUTROS","ELEITO POR QP",98373
2018,250000613449,"VINICIUS TADEU SATTIN RODRIGUES","SP","PSL",22,21,146774.58,6989.26571428571,NA,26000,110550.01,50,44,110785.95,2517.8625,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","SUPLENTE",25908
2018,250000613451,"JOICE CRISTINA HASSELMANN","SP","PSL",28,28,262592.32,9378.29714285714,NA,136950,NA,239,165,232191.14,1407.21903030303,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","JORNALISTA E REDATOR","ELEITO POR QP",1078666
2018,250000613693,"ADRIANO DOS SANTOS","SP","PODE",2,2,10237,5118.5,NA,NA,10237,23,18,10012,556.222222222222,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",6163
2018,250000613695,"ALBERTO ALVES COUTINHO","SP","PODE",6,5,9950,1990,NA,NA,14950,21,14,12767.63,911.973571428571,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","OUTROS","SUPLENTE",1299
2018,250000613699,"ALICIO HONORIO DE ANDRADE","SP","PODE",4,3,1500.7,500.233333333333,NA,NA,2500.7,9,8,2500.35,312.54375,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","COMERCIANTE","SUPLENTE",923
2018,250000613700,"ANDRÉ ELIAS RODINI LUIZ","SP","PODE",7,7,17299,2471.28571428571,NA,2004,15295,15,13,16340.82,1256.98615384615,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","REPRESENTANTE COMERCIAL","SUPLENTE",2890
2018,250000613701,"ANTONIO MARCOS GRACIANI","SP","PODE",3,3,9300,3100,NA,8300,1000,8,7,9050,1292.85714285714,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",1812
2018,250000613707,"DAVILSON MENDONÇA","SP","PODE",4,4,7797,1949.25,NA,5050,2747,9,8,6797,849.625,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",512
2018,250000613708,"EDSON ALMEIDA DA SILVA","SP","PODE",6,6,37200,6200,5000,7200,25000,122,104,36705.52,352.937692307692,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","EMPRESÁRIO","SUPLENTE",1578
2018,250000613710,"MARÇAL BORGES DA SILVA","SP","PODE",2,2,390,195,NA,300,NA,8,5,388.19,77.638,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",1203
2018,250000613712,"MARCELO JOSÉ ORTEGA","SP","PODE",6,5,45200,9040,NA,2000,53200,80,78,52821.6,677.2,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","NÃO ELEITO",0
2018,250000613713,"MARCELO RIBEIRO COSTA","SP","PODE",3,3,14296.05,4765.35,NA,NA,14296.05,13,13,14296.05,1099.69615384615,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",626
2018,250000613715,"MARCOS AURÉLIO DE LIMA","SP","PODE",2,2,10220,5110,10000,NA,NA,3,3,10211.13,3403.71,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","ESCRITOR E CRÍTICO","SUPLENTE",350
2018,250000613717,"MARCOS EDUARDO COUTINHO","SP","PODE",1,1,900,900,NA,NA,900,2,2,900,450,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","SEPARADO(A) JUDICIALMENTE","VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS","SUPLENTE",464
2018,250000613719,"ADEZIO DIAS BARBOZA","SP","PMB",1,1,130,130,NA,NA,130,2,2,130,65,"DEPUTADO FEDERAL","MASCULINO","ENSINO FUNDAMENTAL COMPLETO","CASADO(A)","MÚSICO","SUPLENTE",630
2018,250000613721,"ANDRE LUIZ ZANATA","SP","PHS",3,3,4400,1466.66666666667,NA,NA,2400,6,6,5340,890,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","VEREADOR","SUPLENTE",2687
2018,250000613722,"ARLINDO PEREIRA FIGUEIREDO JUNIOR","SP","PHS",114,112,275700,2461.60714285714,NA,77700,239000,143,82,184230.11,2246.70865853659,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","DIVORCIADO(A)","EMPRESÁRIO","SUPLENTE",5004
2018,250000613724,"CRISTIANO EURIPEDES SOARES RODRIGUES DA SILVA","SP","PHS",11,11,5625.6,511.418181818182,NA,2550,1075.6,22,13,4440.55,341.580769230769,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","AGRICULTOR","SUPLENTE",1009
2018,250000613725,"CRISTINA RODRIGUES DE SOUZA","SP","PODE",8,8,19449.97,2431.24625,15000,NA,NA,13,13,14660,1127.69230769231,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO","SUPLENTE",1264
2018,250000613728,"DANIEL PERPETUO MACEDO","SP","PMB",17,17,21112.5,1241.91176470588,NA,20112.5,1000,21,16,19364.17,1210.260625,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",496
2018,250000613736,"LAIR MOURA SALA MALAVILA JUSEVICIUS","SP","PMB",41,41,230981.15,5633.68658536585,NA,141281.15,89700,489,397,196685.05,495.428337531486,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",9362
2018,250000613737,"LAÉRCIO BENKO LOPES","SP","PHS",9,9,233761.5,25973.5,NA,NA,121140,67,31,131887.35,4254.43064516129,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",17388
2018,250000613742,"LI SIU YUK","SP","PODE",9,9,709009.88,78778.8755555556,NA,8850,NA,451,393,666521.07,1695.98236641221,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","VIÚVO(A)","EMPRESÁRIO","SUPLENTE",9080
2018,250000613743,"LILIAN MARIA ALCKMIN DE SOUZA FRANCO","SP","PODE",11,11,15000,1363.63636363636,NA,9000,1000,7,7,5000,714.285714285714,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","EMPRESÁRIO","SUPLENTE",1434
2018,250000613749,"MAURICIO DE CAMPOS MENDES PEREIRA","SP","PMB",3,3,735,245,NA,NA,735,4,4,716.15,179.0375,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","ADVOGADO","SUPLENTE",327
2018,250000613756,"ROSANGELA LOBO TEIXEIRA ZIZLER","SP","PODE",1,1,6797,6797,NA,NA,6797,3,3,6797,2265.66666666667,"DEPUTADO FEDERAL","FEMININO","SUPERIOR COMPLETO","CASADO(A)","MÉDICO","SUPLENTE",362
2018,250000613761,"SILVANA GOMES DE ARAUJO TEIXEIRA","SP","PMB",2,2,1045,522.5,NA,NA,1045,3,3,1045,348.333333333333,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","CASADO(A)","APOSENTADO (EXCETO SERVIDOR PÚBLICO)","SUPLENTE",582
2018,250000613763,"SIMONE DE ARRUDA","SP","PHS",12,8,16300.2,2037.525,NA,520,863.2,29,27,20665.55,765.390740740741,"DEPUTADO FEDERAL","FEMININO","SUPERIOR INCOMPLETO","SOLTEIRO(A)","VEREADOR","SUPLENTE",1884
2018,250000613764,"ULYSSES DA CONCEIÇÃO VIANA","SP","PHS",2,2,500,250,NA,NA,500,3,3,500,166.666666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",800
2018,250000613767,"JOÃO MARCOS MOREIRA GUIMARÃES SANTOS","SP","PODE",1,1,3000,3000,NA,3000,NA,5,5,3000,600,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","SOLTEIRO(A)","MÉDICO","SUPLENTE",1779
2018,250000613768,"FERNANDO HENRIQUE VIEIRA SANTOS","SP","PODE",1,1,5000,5000,5000,NA,NA,4,4,5000,1250,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO)","SUPLENTE",984
2018,250000613769,"FRANCISCO ALEXANDRE FILHO","SP","PODE",2,2,100925,50462.5,925,NA,NA,100,90,88215.07,980.167444444444,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","POLICIAL MILITAR","SUPLENTE",25210
2018,250000613770,"FRANCISCO MARCELO ORTIZ FILHO","SP","PODE",24,21,139356.52,6636.02476190476,NA,6700,2000,395,168,135621.25,807.269345238095,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","DEPUTADO","SUPLENTE",8813
2018,250000613772,"GERALDO ARISTIDES RUFINO","SP","PODE",20,16,195639.77,12227.485625,40000,136500,NA,19,18,206455.98,11469.7766666667,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",17713
2018,250000613773,"GILVANDRO JOSE ALVES DE OLIVEIRA FILHO","SP","PODE",4,4,26500,6625,6000,500,NA,26,18,26466.9,1470.38333333333,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA","SUPLENTE",538
2018,250000613774,"JORGE PINTO CARNEIRO","SP","PODE",7,7,3050,435.714285714286,NA,2800,250,2,2,250,125,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","OUTROS","SUPLENTE",783
2018,250000613778,"JULIANO CAMILO BORGES","SP","PODE",23,22,24459.43,1111.79227272727,NA,22387,3136.43,32,29,25475.93,878.480344827586,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADMINISTRADOR","SUPLENTE",3873
2018,250000613779,"KAWEL RODRIGO LOTTI","SP","PODE",6,6,92831,15471.8333333333,NA,28831,44000,96,84,92463.51,1100.75607142857,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","EMPRESÁRIO","SUPLENTE",4184
2018,250000613780,"LUIZ CLAUDIO NOGAROTO AMARAL","SP","PODE",12,8,20264,2533,NA,NA,24600,49,37,31430.38,849.46972972973,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","SERVIDOR PÚBLICO FEDERAL","SUPLENTE",6396
2018,250000613781,"NATANIEL DA SILVA CARVALHO","SP","PODE",54,53,211202,3984.94339622642,NA,212202,NA,178,171,206490.79,1207.54847953216,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",20591
2018,250000613782,"NELSON CHANG PYO HONG","SP","PODE",3,3,3250,1083.33333333333,NA,NA,3250,6,6,3213.55,535.591666666667,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","ADVOGADO","SUPLENTE",1925
2018,250000613784,"RAMSÉS THOMAZ","SP","PODE",7,6,2900,483.333333333333,NA,1510,1790,3,2,1650,825,"DEPUTADO FEDERAL","MASCULINO","ENSINO MÉDIO COMPLETO","CASADO(A)","POLICIAL MILITAR","SUPLENTE",1704
2018,250000613786,"RICARDO GAMBARONI","SP","PODE",17,16,38000,2375,NA,40000,NA,23,13,15998.5,1230.65384615385,"DEPUTADO FEDERAL","MASCULINO","SUPERIOR COMPLETO","CASADO(A)","MILITAR REFORMADO","SUPLENTE",3868
